Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Total_Price
2229,2229,229,4,40892.85,163571.4
2230,2230,100,5,55420.51,277102.55
2231,2231,74,2,20062.57,40125.14
2232,2232,111,3,12779.39,38338.17
2233,2233,54,4,3826.07,15304.28
2234,2234,90,2,735.6,1471.2
2235,2235,22,3,42176.54,126529.62
2236,2236,231,3,63124.22,189372.66
2237,2237,178,5,64556.87,322784.35
2238,2238,250,3,60076.97,180230.91
2239,2239,96,4,5276.47,21105.88
2240,2240,142,1,24742.5,24742.5
2241,2241,95,1,59509.32,59509.32
2242,2242,194,5,33793.71,168968.55
2243,2243,150,3,25258.79,75776.37
2244,2244,28,3,54176.7,162530.1
2245,2245,98,2,45423.62,90847.24
2246,2246,203,1,52650.81,52650.81
2247,2247,137,4,23377.61,93510.44
2248,2248,159,5,2783.41,13917.05
2249,2249,149,4,10425.94,41703.76
2250,2250,225,4,60097.04,240388.16
2251,2251,200,2,17145.0,34290.0
2252,2252,62,1,62257.94,62257.94
2253,2253,33,2,1350.02,2700.04
2254,2254,3,3,1679.44,5038.32
2255,2255,40,2,10792.75,21585.5
2256,2256,62,2,62257.94,124515.88
2257,2257,178,5,64556.87,322784.35
2258,2258,135,2,32067.55,64135.1
2259,2259,27,5,51849.33,259246.65
2260,2260,99,1,10955.12,10955.12
2261,2261,197,2,30911.41,61822.82
2262,2262,84,1,18918.53,18918.53
2263,2263,157,2,10754.95,21509.9
2264,2264,127,1,60846.23,60846.23
2265,2265,67,1,213.0,213.0
2266,2266,7,3,65009.38,195028.14
2267,2267,63,5,28971.16,144855.8
2268,2268,235,4,35669.98,142679.92
2269,2269,238,4,1908.64,7634.56
2270,2270,110,5,7098.93,35494.65
2271,2271,78,4,40599.73,162398.92
2272,2272,11,4,38403.76,153615.04
2273,2273,167,2,32297.74,64595.48
2274,2274,100,1,55420.51,55420.51
2275,2275,189,2,58222.2,116444.4
2276,2276,119,3,33444.49,100333.47
2277,2277,123,5,32240.11,161200.55
2278,2278,156,4,22854.19,91416.76
2279,2279,244,4,3395.09,13580.36
2280,2280,52,4,11931.31,47725.24
2281,2281,129,1,9524.26,9524.26
2282,2282,92,2,59038.83,118077.66
2283,2283,249,4,30676.08,122704.32
2284,2284,50,5,38689.96,193449.8
2285,2285,15,5,27970.24,139851.2
2286,2286,199,5,7626.21,38131.05
2287,2287,250,2,60076.97,120153.94
2288,2288,52,2,11931.31,23862.62
2289,2289,227,1,61598.02,61598.02
2290,2290,145,4,12802.99,51211.96
2291,2291,8,1,31794.75,31794.75
2292,2292,156,5,22854.19,114270.95
2293,2293,139,2,22524.02,45048.04
2294,2294,76,4,22632.82,90531.28
2295,2295,128,1,17503.4,17503.4
2296,2296,162,4,64005.28,256021.12
2297,2297,93,1,46909.04,46909.04
2298,2298,135,4,32067.55,128270.2
2299,2299,36,1,2797.54,2797.54
2300,2300,1,5,10808.33,54041.65
2301,2301,130,4,17397.94,69591.76
2302,2302,215,2,16623.86,33247.72
2303,2303,104,4,18898.17,75592.68
2304,2304,136,2,21659.92,43319.84
2305,2305,130,1,17397.94,17397.94
2306,2306,226,4,45400.81,181603.24
2307,2307,140,5,48596.53,242982.65
2308,2308,100,1,55420.51,55420.51
2309,2309,4,4,54318.36,217273.44
2310,2310,199,4,7626.21,30504.84
2311,2311,219,5,32485.64,162428.2
2312,2312,175,5,66335.25,331676.25
2313,2313,17,2,36691.73,73383.46
2314,2314,125,5,42471.61,212358.05
2315,2315,13,3,53776.88,161330.64
2316,2316,187,2,49126.18,98252.36
2317,2317,95,2,59509.32,119018.64
2318,2318,140,3,48596.53,145789.59
2319,2319,97,3,68459.59,205378.77
2320,2320,129,1,9524.26,9524.26
2321,2321,109,5,29367.34,146836.7
2322,2322,199,1,7626.21,7626.21
2323,2323,174,4,56927.09,227708.36
2324,2324,153,2,1829.17,3658.34
2325,2325,41,3,29618.34,88855.02
2326,2326,26,5,57281.74,286408.7
2327,2327,157,4,10754.95,43019.8
2328,2328,155,4,646.95,2587.8
2329,2329,3,2,1679.44,3358.88
2330,2330,32,1,21295.25,21295.25
2331,2331,143,1,52558.49,52558.49
2332,2332,136,2,21659.92,43319.84
2333,2333,68,5,43109.08,215545.4
2334,2334,186,1,43925.21,43925.21
2335,2335,159,5,2783.41,13917.05
2336,2336,235,3,35669.98,107009.94
2337,2337,227,3,61598.02,184794.06
2338,2338,66,5,6070.99,30354.95
2339,2339,117,5,13182.39,65911.95
2340,2340,147,1,979.82,979.82
2341,2341,242,3,14842.89,44528.67
2342,2342,230,5,31745.27,158726.35
2343,2343,64,2,45985.44,91970.88
2344,2344,66,4,6070.99,24283.96
2345,2345,231,3,63124.22,189372.66
2346,2346,139,4,22524.02,90096.08
2347,2347,235,4,35669.98,142679.92
2348,2348,235,2,35669.98,71339.96
2349,2349,100,1,55420.51,55420.51
2350,2350,47,1,40909.49,40909.49
2351,2351,56,1,37341.47,37341.47
2352,2352,172,5,53622.22,268111.1
2353,2353,177,1,25646.36,25646.36
2354,2354,109,4,29367.34,117469.36
2355,2355,192,4,15107.45,60429.8
2356,2356,77,1,2172.62,2172.62
2357,2357,82,5,37506.05,187530.25
2358,2358,227,5,61598.02,307990.1
2359,2359,122,3,24480.91,73442.73
2360,2360,57,1,59016.95,59016.95
2361,2361,136,4,21659.92,86639.68
2362,2362,186,5,43925.21,219626.05
2363,2363,3,2,1679.44,3358.88
2364,2364,114,5,25781.07,128905.35
2365,2365,45,3,61881.38,185644.14
2366,2366,181,2,30941.3,61882.6
2367,2367,113,1,14029.76,14029.76
2368,2368,33,4,1350.02,5400.08
2369,2369,189,5,58222.2,291111.0
2370,2370,136,4,21659.92,86639.68
2371,2371,6,3,642.86,1928.58
2372,2372,230,1,31745.27,31745.27
2373,2373,86,3,21297.54,63892.62
2374,2374,125,5,42471.61,212358.05
2375,2375,244,1,3395.09,3395.09
2376,2376,61,4,58995.31,235981.24
2377,2377,52,1,11931.31,11931.31
2378,2378,73,2,44385.63,88771.26
2379,2379,250,1,60076.97,60076.97
2380,2380,216,4,21395.53,85582.12
2381,2381,172,3,53622.22,160866.66
2382,2382,100,2,55420.51,110841.02
2383,2383,70,4,66121.59,264486.36
2384,2384,153,5,1829.17,9145.85
2385,2385,71,3,49802.41,149407.23
2386,2386,64,2,45985.44,91970.88
2387,2387,214,1,46708.94,46708.94
2388,2388,128,5,17503.4,87517.0
2389,2389,41,4,29618.34,118473.36
2390,2390,58,1,45571.21,45571.21
2391,2391,91,5,31454.59,157272.95
2392,2392,123,4,32240.11,128960.44
2393,2393,112,2,58381.78,116763.56
2394,2394,9,5,1896.99,9484.95
2395,2395,80,1,21690.71,21690.71
2396,2396,236,4,12330.19,49320.76
2397,2397,134,3,50043.92,150131.76
2398,2398,184,4,25759.96,103039.84
2399,2399,65,1,25140.63,25140.63
2400,2400,196,1,50609.16,50609.16
2401,2401,86,4,21297.54,85190.16
2402,2402,115,3,6132.98,18398.94
2403,2403,105,4,26970.33,107881.32
2404,2404,36,1,2797.54,2797.54
2405,2405,154,5,56227.97,281139.85
2406,2406,179,4,51970.0,207880.0
2407,2407,131,3,29903.35,89710.05
2408,2408,216,4,21395.53,85582.12
2409,2409,88,2,38006.23,76012.46
2410,2410,81,3,30957.28,92871.84
2411,2411,170,3,55187.3,165561.9
2412,2412,39,3,57498.93,172496.79
2413,2413,86,5,21297.54,106487.7
2414,2414,202,4,10640.66,42562.64
2415,2415,103,4,5533.32,22133.28
2416,2416,45,5,61881.38,309406.9
2417,2417,46,5,32367.18,161835.9
2418,2418,156,1,22854.19,22854.19
2419,2419,119,2,33444.49,66888.98
2420,2420,35,4,12662.52,50650.08
2421,2421,121,5,12980.71,64903.55
2422,2422,70,1,66121.59,66121.59
2423,2423,111,1,12779.39,12779.39
2424,2424,26,3,57281.74,171845.22
2425,2425,199,3,7626.21,22878.63
2426,2426,27,2,51849.33,103698.66
2427,2427,133,2,45678.86,91357.72
2428,2428,113,2,14029.76,28059.52
2429,2429,143,4,52558.49,210233.96
2430,2430,172,5,53622.22,268111.1
2431,2431,135,2,32067.55,64135.1
2432,2432,61,5,58995.31,294976.55
2433,2433,35,2,12662.52,25325.04
2434,2434,214,5,46708.94,233544.7
2435,2435,171,5,10281.14,51405.7
2436,2436,135,4,32067.55,128270.2
2437,2437,36,2,2797.54,5595.08
2438,2438,92,3,59038.83,177116.49
2439,2439,109,5,29367.34,146836.7
2440,2440,190,4,42783.57,171134.28
2441,2441,48,5,64744.15,323720.75
2442,2442,106,4,19251.91,77007.64
2443,2443,23,1,56494.42,56494.42
2444,2444,59,3,43410.48,130231.44
2445,2445,103,3,5533.32,16599.96
2446,2446,128,3,17503.4,52510.2
2447,2447,165,5,51492.2,257461.0
2448,2448,14,5,4181.19,20905.95
2449,2449,234,3,56146.62,168439.86
2450,2450,52,4,11931.31,47725.24
2451,2451,167,1,32297.74,32297.74
2452,2452,181,3,30941.3,92823.9
2453,2453,214,5,46708.94,233544.7
2454,2454,42,4,35406.75,141627.0
2455,2455,38,4,547.71,2190.84
2456,2456,60,3,49134.01,147402.03
2457,2457,2,4,2750.44,11001.76
2458,2458,9,1,1896.99,1896.99
2459,2459,187,1,49126.18,49126.18
2460,2460,39,4,57498.93,229995.72
2461,2461,106,3,19251.91,57755.73
2462,2462,219,4,32485.64,129942.56
2463,2463,163,1,28241.72,28241.72
2464,2464,150,4,25258.79,101035.16
2465,2465,20,3,20223.14,60669.42
2466,2466,155,1,646.95,646.95
2467,2467,146,1,38757.35,38757.35
2468,2468,2,1,2750.44,2750.44
2469,2469,153,1,1829.17,1829.17
2470,2470,111,4,12779.39,51117.56
2471,2471,92,5,59038.83,295194.15
2472,2472,224,3,53537.82,160613.46
2473,2473,80,3,21690.71,65072.13
2474,2474,242,3,14842.89,44528.67
2475,2475,240,2,48841.77,97683.54
2476,2476,10,1,50484.52,50484.52
2477,2477,25,4,22922.96,91691.84
2478,2478,227,5,61598.02,307990.1
2479,2479,223,3,41409.35,124228.05
2480,2480,219,4,32485.64,129942.56
2481,2481,34,4,55038.37,220153.48
2482,2482,187,3,49126.18,147378.54
2483,2483,221,2,41568.44,83136.88
2484,2484,206,1,6578.5,6578.5
2485,2485,234,3,56146.62,168439.86
2486,2486,47,2,40909.49,81818.98
2487,2487,88,5,38006.23,190031.15
2488,2488,147,5,979.82,4899.1
2489,2489,240,4,48841.77,195367.08
2490,2490,176,2,35001.92,70003.84
2491,2491,15,4,27970.24,111880.96
2492,2492,199,2,7626.21,15252.42
2493,2493,41,1,29618.34,29618.34
2494,2494,106,4,19251.91,77007.64
2495,2495,96,4,5276.47,21105.88
2496,2496,146,1,38757.35,38757.35
2497,2497,12,4,29314.78,117259.12
2498,2498,16,5,10378.88,51894.4
2499,2499,174,4,56927.09,227708.36
2500,2500,193,1,1860.99,1860.99
2501,2501,222,1,8275.82,8275.82
2502,2502,209,4,39850.3,159401.2
2503,2503,24,2,9618.22,19236.44
2504,2504,172,3,53622.22,160866.66
2505,2505,1,2,10808.33,21616.66
2506,2506,92,1,59038.83,59038.83
2507,2507,244,1,3395.09,3395.09
2508,2508,105,3,26970.33,80910.99
2509,2509,46,2,32367.18,64734.36
2510,2510,118,4,4934.91,19739.64
2511,2511,233,3,59166.85,177500.55
2512,2512,63,3,28971.16,86913.48
2513,2513,214,5,46708.94,233544.7
2514,2514,166,3,5840.36,17521.08
2515,2515,196,4,50609.16,202436.64
2516,2516,87,2,46894.5,93789.0
2517,2517,235,4,35669.98,142679.92
2518,2518,173,3,50939.53,152818.59
2519,2519,16,3,10378.88,31136.64
2520,2520,250,2,60076.97,120153.94
2521,2521,73,4,44385.63,177542.52
2522,2522,228,4,66102.43,264409.72
2523,2523,173,3,50939.53,152818.59
2524,2524,21,1,7177.36,7177.36
2525,2525,106,1,19251.91,19251.91
2526,2526,41,5,29618.34,148091.7
2527,2527,96,5,5276.47,26382.35
2528,2528,225,3,60097.04,180291.12
2529,2529,50,5,38689.96,193449.8
2530,2530,138,4,39621.63,158486.52
2531,2531,88,3,38006.23,114018.69
2532,2532,154,5,56227.97,281139.85
2533,2533,127,3,60846.23,182538.69
2534,2534,145,2,12802.99,25605.98
2535,2535,16,3,10378.88,31136.64
2536,2536,186,1,43925.21,43925.21
2537,2537,173,3,50939.53,152818.59
2538,2538,226,3,45400.81,136202.43
2539,2539,42,5,35406.75,177033.75
2540,2540,189,2,58222.2,116444.4
2541,2541,196,2,50609.16,101218.32
2542,2542,13,1,53776.88,53776.88
2543,2543,103,3,5533.32,16599.96
2544,2544,187,2,49126.18,98252.36
2545,2545,6,2,642.86,1285.72
2546,2546,161,2,4529.81,9059.62
2547,2547,155,4,646.95,2587.8
2548,2548,118,3,4934.91,14804.73
2549,2549,76,3,22632.82,67898.46
2550,2550,59,2,43410.48,86820.96
2551,2551,199,2,7626.21,15252.42
2552,2552,152,3,11244.0,33732.0
2553,2553,89,4,35164.04,140656.16
2554,2554,135,4,32067.55,128270.2
2555,2555,243,4,131.11,524.44
2556,2556,178,3,64556.87,193670.61
2557,2557,225,1,60097.04,60097.04
2558,2558,76,4,22632.82,90531.28
2559,2559,242,4,14842.89,59371.56
2560,2560,34,3,55038.37,165115.11
2561,2561,163,4,28241.72,112966.88
2562,2562,185,3,5495.72,16487.16
2563,2563,234,5,56146.62,280733.1
2564,2564,124,2,19205.78,38411.56
2565,2565,202,5,10640.66,53203.3
2566,2566,55,3,57983.9,173951.7
2567,2567,27,5,51849.33,259246.65
2568,2568,204,1,44102.83,44102.83
2569,2569,105,4,26970.33,107881.32
2570,2570,161,1,4529.81,4529.81
2571,2571,6,1,642.86,642.86
2572,2572,153,5,1829.17,9145.85
2573,2573,114,5,25781.07,128905.35
2574,2574,75,3,42394.12,127182.36
2575,2575,45,5,61881.38,309406.9
2576,2576,131,2,29903.35,59806.7
2577,2577,149,5,10425.94,52129.7
2578,2578,64,1,45985.44,45985.44
2579,2579,98,3,45423.62,136270.86
2580,2580,34,1,55038.37,55038.37
2581,2581,33,5,1350.02,6750.1
2582,2582,33,4,1350.02,5400.08
2583,2583,92,5,59038.83,295194.15
2584,2584,90,5,735.6,3678.0
2585,2585,121,1,12980.71,12980.71
2586,2586,248,2,55808.74,111617.48
2587,2587,73,5,44385.63,221928.15
2588,2588,152,1,11244.0,11244.0
2589,2589,1,3,10808.33,32424.99
2590,2590,165,3,51492.2,154476.6
2591,2591,121,5,12980.71,64903.55
2592,2592,147,5,979.82,4899.1
2593,2593,23,3,56494.42,169483.26
2594,2594,197,5,30911.41,154557.05
2595,2595,191,3,35165.54,105496.62
2596,2596,59,3,43410.48,130231.44
2597,2597,174,3,56927.09,170781.27
2598,2598,229,4,40892.85,163571.4
2599,2599,90,1,735.6,735.6
2600,2600,167,2,32297.74,64595.48
2601,2601,198,2,11169.83,22339.66
2602,2602,74,2,20062.57,40125.14
2603,2603,236,3,12330.19,36990.57
2604,2604,71,1,49802.41,49802.41
2605,2605,184,4,25759.96,103039.84
2606,2606,178,1,64556.87,64556.87
2607,2607,132,1,55437.19,55437.19
2608,2608,107,2,44008.33,88016.66
2609,2609,19,2,46390.24,92780.48
2610,2610,152,3,11244.0,33732.0
2611,2611,157,3,10754.95,32264.85
2612,2612,62,3,62257.94,186773.82
2613,2613,239,4,8293.55,33174.2
2614,2614,139,3,22524.02,67572.06
2615,2615,220,3,29590.01,88770.03
2616,2616,159,1,2783.41,2783.41
2617,2617,191,4,35165.54,140662.16
2618,2618,54,1,3826.07,3826.07
2619,2619,40,5,10792.75,53963.75
2620,2620,42,1,35406.75,35406.75
2621,2621,164,1,40728.62,40728.62
2622,2622,204,1,44102.83,44102.83
2623,2623,47,4,40909.49,163637.96
2624,2624,79,2,31796.72,63593.44
2625,2625,25,5,22922.96,114614.8
2626,2626,21,3,7177.36,21532.08
2627,2627,66,3,6070.99,18212.97
2628,2628,197,4,30911.41,123645.64
2629,2629,250,5,60076.97,300384.85
2630,2630,130,5,17397.94,86989.7
2631,2631,56,4,37341.47,149365.88
2632,2632,163,4,28241.72,112966.88
2633,2633,14,4,4181.19,16724.76
2634,2634,15,3,27970.24,83910.72
2635,2635,220,1,29590.01,29590.01
2636,2636,114,1,25781.07,25781.07
2637,2637,160,3,5722.02,17166.06
2638,2638,243,1,131.11,131.11
2639,2639,164,4,40728.62,162914.48
2640,2640,239,2,8293.55,16587.1
2641,2641,99,2,10955.12,21910.24
2642,2642,48,4,64744.15,258976.6
2643,2643,104,2,18898.17,37796.34
2644,2644,239,3,8293.55,24880.65
2645,2645,183,2,12734.47,25468.94
2646,2646,34,4,55038.37,220153.48
2647,2647,86,4,21297.54,85190.16
2648,2648,40,1,10792.75,10792.75
2649,2649,246,4,17087.52,68350.08
2650,2650,156,5,22854.19,114270.95
2651,2651,14,3,4181.19,12543.57
2652,2652,190,4,42783.57,171134.28
2653,2653,11,4,38403.76,153615.04
2654,2654,132,5,55437.19,277185.95
2655,2655,203,2,52650.81,105301.62
2656,2656,113,5,14029.76,70148.8
2657,2657,237,5,27207.03,136035.15
2658,2658,128,4,17503.4,70013.6
2659,2659,170,3,55187.3,165561.9
2660,2660,42,2,35406.75,70813.5
2661,2661,159,5,2783.41,13917.05
2662,2662,160,4,5722.02,22888.08
2663,2663,214,2,46708.94,93417.88
2664,2664,100,5,55420.51,277102.55
2665,2665,207,1,68454.58,68454.58
2666,2666,208,5,41507.35,207536.75
2667,2667,77,3,2172.62,6517.86
2668,2668,71,3,49802.41,149407.23
2669,2669,28,5,54176.7,270883.5
2670,2670,140,2,48596.53,97193.06
2671,2671,130,3,17397.94,52193.82
2672,2672,116,5,45582.6,227913.0
2673,2673,40,5,10792.75,53963.75
2674,2674,43,4,29714.26,118857.04
2675,2675,207,2,68454.58,136909.16
2676,2676,191,5,35165.54,175827.7
2677,2677,5,1,16804.25,16804.25
2678,2678,108,3,7901.41,23704.23
2679,2679,27,3,51849.33,155547.99
2680,2680,155,5,646.95,3234.75
2681,2681,81,2,30957.28,61914.56
2682,2682,124,3,19205.78,57617.34
2683,2683,115,5,6132.98,30664.9
2684,2684,213,4,46579.95,186319.8
2685,2685,246,1,17087.52,17087.52
2686,2686,93,3,46909.04,140727.12
2687,2687,189,2,58222.2,116444.4
2688,2688,50,2,38689.96,77379.92
2689,2689,19,4,46390.24,185560.96
2690,2690,147,2,979.82,1959.64
2691,2691,19,2,46390.24,92780.48
2692,2692,165,3,51492.2,154476.6
2693,2693,210,4,29960.64,119842.56
2694,2694,85,4,6828.31,27313.24
2695,2695,226,1,45400.81,45400.81
2696,2696,158,4,64606.23,258424.92
2697,2697,192,1,15107.45,15107.45
2698,2698,220,4,29590.01,118360.04
2699,2699,98,3,45423.62,136270.86
2700,2700,162,1,64005.28,64005.28
2701,2701,37,1,3858.64,3858.64
2702,2702,206,1,6578.5,6578.5
2703,2703,206,1,6578.5,6578.5
2704,2704,202,1,10640.66,10640.66
2705,2705,44,4,34014.14,136056.56
2706,2706,136,4,21659.92,86639.68
2707,2707,79,5,31796.72,158983.6
2708,2708,198,5,11169.83,55849.15
2709,2709,92,5,59038.83,295194.15
2710,2710,172,4,53622.22,214488.88
2711,2711,15,1,27970.24,27970.24
2712,2712,90,1,735.6,735.6
2713,2713,163,2,28241.72,56483.44
2714,2714,242,3,14842.89,44528.67
2715,2715,59,5,43410.48,217052.4
2716,2716,230,1,31745.27,31745.27
2717,2717,224,4,53537.82,214151.28
2718,2718,50,1,38689.96,38689.96
2719,2719,158,1,64606.23,64606.23
2720,2720,85,2,6828.31,13656.62
2721,2721,228,4,66102.43,264409.72
2722,2722,214,4,46708.94,186835.76
2723,2723,154,2,56227.97,112455.94
2724,2724,44,5,34014.14,170070.7
2725,2725,120,5,36416.76,182083.8
2726,2726,233,2,59166.85,118333.7
2727,2727,182,4,53789.43,215157.72
2728,2728,74,4,20062.57,80250.28
2729,2729,199,2,7626.21,15252.42
2730,2730,46,4,32367.18,129468.72
2731,2731,234,5,56146.62,280733.1
2732,2732,174,5,56927.09,284635.45
2733,2733,122,3,24480.91,73442.73
2734,2734,50,1,38689.96,38689.96
2735,2735,20,3,20223.14,60669.42
2736,2736,42,3,35406.75,106220.25
2737,2737,195,2,56252.99,112505.98
2738,2738,138,4,39621.63,158486.52
2739,2739,35,1,12662.52,12662.52
2740,2740,114,3,25781.07,77343.21
2741,2741,115,5,6132.98,30664.9
2742,2742,50,1,38689.96,38689.96
2743,2743,80,3,21690.71,65072.13
2744,2744,65,5,25140.63,125703.15
2745,2745,69,1,9102.07,9102.07
2746,2746,152,5,11244.0,56220.0
2747,2747,97,3,68459.59,205378.77
2748,2748,81,5,30957.28,154786.4
2749,2749,249,4,30676.08,122704.32
2750,2750,46,3,32367.18,97101.54
2751,2751,172,2,53622.22,107244.44
2752,2752,142,3,24742.5,74227.5
2753,2753,2,5,2750.44,13752.2
2754,2754,243,2,131.11,262.22
2755,2755,197,4,30911.41,123645.64
2756,2756,115,1,6132.98,6132.98
2757,2757,217,3,26516.35,79549.05
2758,2758,116,2,45582.6,91165.2
2759,2759,171,4,10281.14,41124.56
2760,2760,136,3,21659.92,64979.76
2761,2761,2,4,2750.44,11001.76
2762,2762,16,3,10378.88,31136.64
2763,2763,173,1,50939.53,50939.53
2764,2764,230,5,31745.27,158726.35
2765,2765,40,3,10792.75,32378.25
2766,2766,23,1,56494.42,56494.42
2767,2767,203,1,52650.81,52650.81
2768,2768,241,2,29741.02,59482.04
2769,2769,23,5,56494.42,282472.1
2770,2770,112,4,58381.78,233527.12
2771,2771,34,1,55038.37,55038.37
2772,2772,123,3,32240.11,96720.33
2773,2773,149,1,10425.94,10425.94
2774,2774,71,3,49802.41,149407.23
2775,2775,213,3,46579.95,139739.85
2776,2776,107,4,44008.33,176033.32
2777,2777,244,1,3395.09,3395.09
2778,2778,159,4,2783.41,11133.64
2779,2779,207,4,68454.58,273818.32
2780,2780,187,4,49126.18,196504.72
2781,2781,176,4,35001.92,140007.68
2782,2782,204,1,44102.83,44102.83
2783,2783,248,1,55808.74,55808.74
2784,2784,185,3,5495.72,16487.16
2785,2785,14,3,4181.19,12543.57
2786,2786,61,3,58995.31,176985.93
2787,2787,1,1,10808.33,10808.33
2788,2788,1,2,10808.33,21616.66
2789,2789,101,3,47716.78,143150.34
2790,2790,88,4,38006.23,152024.92
2791,2791,97,3,68459.59,205378.77
2792,2792,119,3,33444.49,100333.47
2793,2793,108,4,7901.41,31605.64
2794,2794,93,4,46909.04,187636.16
2795,2795,226,2,45400.81,90801.62
2796,2796,186,2,43925.21,87850.42
2797,2797,151,4,12383.09,49532.36
2798,2798,123,3,32240.11,96720.33
2799,2799,22,1,42176.54,42176.54
2800,2800,87,1,46894.5,46894.5
2801,2801,111,5,12779.39,63896.95
2802,2802,84,5,18918.53,94592.65
2803,2803,6,2,642.86,1285.72
2804,2804,62,2,62257.94,124515.88
2805,2805,14,5,4181.19,20905.95
2806,2806,201,3,29524.33,88572.99
2807,2807,229,4,40892.85,163571.4
2808,2808,195,2,56252.99,112505.98
2809,2809,31,3,21599.36,64798.08
2810,2810,180,4,22916.64,91666.56
2811,2811,163,1,28241.72,28241.72
2812,2812,222,4,8275.82,33103.28
2813,2813,215,1,16623.86,16623.86
2814,2814,215,4,16623.86,66495.44
2815,2815,244,3,3395.09,10185.27
2816,2816,57,4,59016.95,236067.8
2817,2817,57,1,59016.95,59016.95
2818,2818,83,2,62547.04,125094.08
2819,2819,199,3,7626.21,22878.63
2820,2820,43,5,29714.26,148571.3
2821,2821,153,1,1829.17,1829.17
2822,2822,244,4,3395.09,13580.36
2823,2823,182,5,53789.43,268947.15
2824,2824,18,4,44633.15,178532.6
2825,2825,39,5,57498.93,287494.65
2826,2826,52,1,11931.31,11931.31
2827,2827,240,5,48841.77,244208.85
2828,2828,206,4,6578.5,26314.0
2829,2829,29,3,21169.41,63508.23
2830,2830,223,1,41409.35,41409.35
2831,2831,123,1,32240.11,32240.11
2832,2832,220,1,29590.01,29590.01
2833,2833,111,4,12779.39,51117.56
2834,2834,32,4,21295.25,85181.0
2835,2835,155,1,646.95,646.95
2836,2836,57,4,59016.95,236067.8
2837,2837,217,4,26516.35,106065.4
2838,2838,15,3,27970.24,83910.72
2839,2839,148,1,45590.74,45590.74
2840,2840,69,1,9102.07,9102.07
2841,2841,31,4,21599.36,86397.44
2842,2842,169,5,62923.23,314616.15
2843,2843,164,4,40728.62,162914.48
2844,2844,114,5,25781.07,128905.35
2845,2845,111,2,12779.39,25558.78
2846,2846,27,5,51849.33,259246.65
2847,2847,148,3,45590.74,136772.22
2848,2848,106,4,19251.91,77007.64
2849,2849,9,5,1896.99,9484.95
2850,2850,239,5,8293.55,41467.75
2851,2851,100,1,55420.51,55420.51
2852,2852,141,4,11433.67,45734.68
2853,2853,70,5,66121.59,330607.95
2854,2854,108,1,7901.41,7901.41
2855,2855,221,2,41568.44,83136.88
2856,2856,39,5,57498.93,287494.65
2857,2857,221,5,41568.44,207842.2
2858,2858,57,1,59016.95,59016.95
2859,2859,132,4,55437.19,221748.76
2860,2860,139,5,22524.02,112620.1
2861,2861,80,4,21690.71,86762.84
2862,2862,116,5,45582.6,227913.0
2863,2863,139,5,22524.02,112620.1
2864,2864,233,5,59166.85,295834.25
2865,2865,40,3,10792.75,32378.25
2866,2866,200,2,17145.0,34290.0
2867,2867,117,3,13182.39,39547.17
2868,2868,160,4,5722.02,22888.08
2869,2869,136,4,21659.92,86639.68
2870,2870,138,4,39621.63,158486.52
2871,2871,46,4,32367.18,129468.72
2872,2872,65,5,25140.63,125703.15
2873,2873,48,2,64744.15,129488.3
2874,2874,4,1,54318.36,54318.36
2875,2875,146,4,38757.35,155029.4
2876,2876,17,3,36691.73,110075.19
2877,2877,66,4,6070.99,24283.96
2878,2878,209,3,39850.3,119550.9
2879,2879,152,3,11244.0,33732.0
2880,2880,5,1,16804.25,16804.25
2881,2881,208,2,41507.35,83014.7
2882,2882,219,2,32485.64,64971.28
2883,2883,99,4,10955.12,43820.48
2884,2884,220,2,29590.01,59180.02
2885,2885,187,1,49126.18,49126.18
2886,2886,17,3,36691.73,110075.19
2887,2887,98,4,45423.62,181694.48
2888,2888,196,5,50609.16,253045.8
2889,2889,248,1,55808.74,55808.74
2890,2890,71,1,49802.41,49802.41
2891,2891,138,2,39621.63,79243.26
2892,2892,233,5,59166.85,295834.25
2893,2893,47,3,40909.49,122728.47
2894,2894,193,4,1860.99,7443.96
2895,2895,79,5,31796.72,158983.6
2896,2896,165,1,51492.2,51492.2
2897,2897,165,2,51492.2,102984.4
2898,2898,116,1,45582.6,45582.6
2899,2899,108,3,7901.41,23704.23
2900,2900,15,5,27970.24,139851.2
2901,2901,72,2,54286.43,108572.86
2902,2902,170,2,55187.3,110374.6
2903,2903,170,1,55187.3,55187.3
2904,2904,96,5,5276.47,26382.35
2905,2905,105,2,26970.33,53940.66
2906,2906,121,5,12980.71,64903.55
2907,2907,22,2,42176.54,84353.08
2908,2908,31,5,21599.36,107996.8
2909,2909,17,3,36691.73,110075.19
2910,2910,28,5,54176.7,270883.5
2911,2911,187,1,49126.18,49126.18
2912,2912,182,2,53789.43,107578.86
2913,2913,98,5,45423.62,227118.1
2914,2914,206,1,6578.5,6578.5
2915,2915,7,3,65009.38,195028.14
2916,2916,232,4,18463.39,73853.56
2917,2917,153,1,1829.17,1829.17
2918,2918,78,4,40599.73,162398.92
2919,2919,188,3,51065.63,153196.89
2920,2920,73,5,44385.63,221928.15
2921,2921,68,1,43109.08,43109.08
2922,2922,198,3,11169.83,33509.49
2923,2923,175,5,66335.25,331676.25
2924,2924,17,3,36691.73,110075.19
2925,2925,26,5,57281.74,286408.7
2926,2926,195,2,56252.99,112505.98
2927,2927,158,3,64606.23,193818.69
